Transaction_ID,Investor_ID,Date,Fund_ID,Fund_Name,SIP_Amount,NAV,Units_Allocated
TXN011397,INV0950,2025-09-01,F004,UTI Nifty 50 Index Fund,1000,174.0,5.7471
TXN011398,INV0950,2025-10-01,F004,UTI Nifty 50 Index Fund,1000,78.34,12.7649
TXN011399,INV0950,2025-11-01,F004,UTI Nifty 50 Index Fund,1000,68.8,14.5349
TXN011400,INV0950,2025-12-01,F004,UTI Nifty 50 Index Fund,1000,88.87,11.2524
TXN011401,INV0951,2025-01-01,F001,SBI Bluechip Fund,5000,170.69,29.2929
TXN011402,INV0951,2025-02-01,F001,SBI Bluechip Fund,5000,92.03,54.3301
TXN011403,INV0951,2025-03-01,F001,SBI Bluechip Fund,5000,90.18,55.4447
TXN011404,INV0951,2025-04-01,F001,SBI Bluechip Fund,5000,117.02,42.7277
TXN011405,INV0951,2025-05-01,F001,SBI Bluechip Fund,5000,134.22,37.2523
TXN011406,INV0951,2025-06-01,F001,SBI Bluechip Fund,5000,71.33,70.0967
TXN011407,INV0951,2025-07-01,F001,SBI Bluechip Fund,5000,93.29,53.5963
TXN011408,INV0951,2025-08-01,F001,SBI Bluechip Fund,5000,68.21,73.303
TXN011409,INV0951,2025-09-01,F001,SBI Bluechip Fund,5000,110.45,45.2694
TXN011410,INV0951,2025-10-01,F001,SBI Bluechip Fund,5000,104.18,47.9939
TXN011411,INV0951,2025-11-01,F001,SBI Bluechip Fund,5000,148.52,33.6655
TXN011412,INV0951,2025-12-01,F001,SBI Bluechip Fund,5000,126.37,39.5664
TXN011413,INV0952,2025-01-01,F002,Parag Parikh Flexi Cap Fund,15000,106.73,140.5416
TXN011414,INV0952,2025-02-01,F002,Parag Parikh Flexi Cap Fund,15000,85.75,174.9271
TXN011415,INV0952,2025-03-01,F002,Parag Parikh Flexi Cap Fund,15000,163.74,91.6086
TXN011416,INV0952,2025-04-01,F002,Parag Parikh Flexi Cap Fund,15000,87.4,171.6247
TXN011417,INV0952,2025-05-01,F002,Parag Parikh Flexi Cap Fund,15000,62.5,240.0
TXN011418,INV0952,2025-06-01,F002,Parag Parikh Flexi Cap Fund,15000,119.05,125.9975
TXN011419,INV0952,2025-07-01,F002,Parag Parikh Flexi Cap Fund,15000,77.97,192.3817
TXN011420,INV0952,2025-08-01,F002,Parag Parikh Flexi Cap Fund,15000,161.69,92.7701
TXN011421,INV0952,2025-09-01,F002,Parag Parikh Flexi Cap Fund,15000,164.33,91.2797
TXN011422,INV0952,2025-10-01,F002,Parag Parikh Flexi Cap Fund,15000,143.55,104.4932
TXN011423,INV0952,2025-11-01,F002,Parag Parikh Flexi Cap Fund,15000,135.64,110.5868
TXN011424,INV0952,2025-12-01,F002,Parag Parikh Flexi Cap Fund,15000,139.75,107.3345
TXN011425,INV0953,2025-01-01,F003,Nippon India Small Cap Fund,3000,116.13,25.8331
TXN011426,INV0953,2025-02-01,F003,Nippon India Small Cap Fund,3000,56.92,52.7056
TXN011427,INV0953,2025-03-01,F003,Nippon India Small Cap Fund,3000,159.21,18.843
TXN011428,INV0953,2025-04-01,F003,Nippon India Small Cap Fund,3000,110.19,27.2257
TXN011429,INV0953,2025-05-01,F003,Nippon India Small Cap Fund,3000,56.88,52.7426
TXN011430,INV0953,2025-06-01,F003,Nippon India Small Cap Fund,3000,84.34,35.5703
TXN011431,INV0953,2025-07-01,F003,Nippon India Small Cap Fund,3000,82.73,36.2625
TXN011432,INV0953,2025-08-01,F003,Nippon India Small Cap Fund,3000,133.36,22.4955
TXN011433,INV0953,2025-09-01,F003,Nippon India Small Cap Fund,3000,147.51,20.3376
TXN011434,INV0953,2025-10-01,F003,Nippon India Small Cap Fund,3000,138.21,21.7061
TXN011435,INV0953,2025-11-01,F003,Nippon India Small Cap Fund,3000,137.92,21.7517
TXN011436,INV0953,2025-12-01,F003,Nippon India Small Cap Fund,3000,134.64,22.2816
TXN011437,INV0954,2025-01-01,F004,UTI Nifty 50 Index Fund,3000,87.85,34.1491
TXN011438,INV0954,2025-02-01,F004,UTI Nifty 50 Index Fund,3000,71.3,42.0757
TXN011439,INV0954,2025-03-01,F004,UTI Nifty 50 Index Fund,3000,148.85,20.1545
TXN011440,INV0954,2025-04-01,F004,UTI Nifty 50 Index Fund,3000,115.58,25.956
TXN011441,INV0954,2025-05-01,F004,UTI Nifty 50 Index Fund,3000,86.44,34.7062
TXN011442,INV0954,2025-06-01,F004,UTI Nifty 50 Index Fund,3000,113.27,26.4854
TXN011443,INV0954,2025-07-01,F004,UTI Nifty 50 Index Fund,3000,41.54,72.2195
TXN011444,INV0954,2025-08-01,F004,UTI Nifty 50 Index Fund,3000,109.85,27.31
TXN011445,INV0954,2025-09-01,F004,UTI Nifty 50 Index Fund,3000,109.55,27.3848
TXN011446,INV0954,2025-10-01,F004,UTI Nifty 50 Index Fund,3000,70.67,42.4508
TXN011447,INV0954,2025-11-01,F004,UTI Nifty 50 Index Fund,3000,91.85,32.6619
TXN011448,INV0954,2025-12-01,F004,UTI Nifty 50 Index Fund,3000,156.77,19.1363
TXN011449,INV0955,2025-01-01,F005,HDFC Mid-Cap Opportunities,5000,41.06,121.773
TXN011450,INV0955,2025-02-01,F005,HDFC Mid-Cap Opportunities,5000,78.24,63.9059
TXN011451,INV0955,2025-03-01,F005,HDFC Mid-Cap Opportunities,5000,91.02,54.933
TXN011452,INV0955,2025-04-01,F005,HDFC Mid-Cap Opportunities,5000,145.6,34.3407
TXN011453,INV0955,2025-05-01,F005,HDFC Mid-Cap Opportunities,5000,98.69,50.6637
TXN011454,INV0955,2025-06-01,F005,HDFC Mid-Cap Opportunities,5000,123.69,40.4236
TXN011455,INV0955,2025-07-01,F005,HDFC Mid-Cap Opportunities,5000,143.57,34.8262
TXN011456,INV0955,2025-08-01,F005,HDFC Mid-Cap Opportunities,5000,114.83,43.5426
TXN011457,INV0955,2025-09-01,F005,HDFC Mid-Cap Opportunities,5000,74.74,66.8986
TXN011458,INV0955,2025-10-01,F005,HDFC Mid-Cap Opportunities,5000,160.02,31.2461
TXN011459,INV0955,2025-11-01,F005,HDFC Mid-Cap Opportunities,5000,101.36,49.3291
TXN011460,INV0955,2025-12-01,F005,HDFC Mid-Cap Opportunities,5000,113.25,44.1501
TXN011461,INV0956,2025-01-01,F001,SBI Bluechip Fund,10000,139.85,71.5052
TXN011462,INV0956,2025-02-01,F001,SBI Bluechip Fund,10000,82.31,121.4919
TXN011463,INV0956,2025-03-01,F001,SBI Bluechip Fund,10000,113.47,88.129
TXN011464,INV0956,2025-04-01,F001,SBI Bluechip Fund,10000,149.44,66.9165
TXN011465,INV0956,2025-05-01,F001,SBI Bluechip Fund,10000,42.75,233.9181
TXN011466,INV0956,2025-06-01,F001,SBI Bluechip Fund,10000,145.2,68.8705
TXN011467,INV0956,2025-07-01,F001,SBI Bluechip Fund,10000,103.98,96.1723
TXN011468,INV0956,2025-08-01,F001,SBI Bluechip Fund,10000,41.43,241.371
TXN011469,INV0956,2025-09-01,F001,SBI Bluechip Fund,10000,148.49,67.3446
TXN011470,INV0956,2025-10-01,F001,SBI Bluechip Fund,10000,170.13,58.7786
TXN011471,INV0956,2025-11-01,F001,SBI Bluechip Fund,10000,155.36,64.3666
TXN011472,INV0956,2025-12-01,F001,SBI Bluechip Fund,10000,42.44,235.6268
TXN011473,INV0957,2025-01-01,F002,Parag Parikh Flexi Cap Fund,10000,120.96,82.672
TXN011474,INV0957,2025-02-01,F002,Parag Parikh Flexi Cap Fund,10000,121.79,82.1085
TXN011475,INV0957,2025-03-01,F002,Parag Parikh Flexi Cap Fund,10000,106.1,94.2507
TXN011476,INV0957,2025-04-01,F002,Parag Parikh Flexi Cap Fund,10000,76.47,130.7702
TXN011477,INV0957,2025-05-01,F002,Parag Parikh Flexi Cap Fund,10000,51.22,195.2362
TXN011478,INV0957,2025-06-01,F002,Parag Parikh Flexi Cap Fund,10000,149.57,66.8583
TXN011479,INV0957,2025-07-01,F002,Parag Parikh Flexi Cap Fund,10000,93.51,106.9404
TXN011480,INV0957,2025-08-01,F002,Parag Parikh Flexi Cap Fund,10000,117.44,85.1499
TXN011481,INV0957,2025-09-01,F002,Parag Parikh Flexi Cap Fund,10000,44.49,224.7696
TXN011482,INV0957,2025-10-01,F002,Parag Parikh Flexi Cap Fund,10000,82.19,121.6693
TXN011483,INV0957,2025-11-01,F002,Parag Parikh Flexi Cap Fund,10000,65.09,153.6334
TXN011484,INV0957,2025-12-01,F002,Parag Parikh Flexi Cap Fund,10000,76.2,131.2336
TXN011485,INV0958,2025-01-01,F001,SBI Bluechip Fund,3000,132.15,22.7015
TXN011486,INV0958,2025-02-01,F001,SBI Bluechip Fund,3000,74.29,40.3823
TXN011487,INV0958,2025-03-01,F001,SBI Bluechip Fund,3000,94.97,31.5889
TXN011488,INV0958,2025-04-01,F001,SBI Bluechip Fund,3000,88.04,34.0754
TXN011489,INV0958,2025-05-01,F001,SBI Bluechip Fund,3000,40.48,74.1107
TXN011490,INV0958,2025-06-01,F001,SBI Bluechip Fund,3000,63.49,47.2515
TXN011491,INV0958,2025-07-01,F001,SBI Bluechip Fund,3000,141.33,21.2269
TXN011492,INV0958,2025-08-01,F001,SBI Bluechip Fund,3000,151.99,19.7381
TXN011493,INV0958,2025-09-01,F001,SBI Bluechip Fund,3000,42.16,71.1575
TXN011494,INV0958,2025-10-01,F001,SBI Bluechip Fund,3000,59.4,50.5051
TXN011495,INV0958,2025-11-01,F001,SBI Bluechip Fund,3000,91.67,32.7261
TXN011496,INV0958,2025-12-01,F001,SBI Bluechip Fund,3000,64.68,46.3822
TXN011497,INV0959,2025-01-01,F004,UTI Nifty 50 Index Fund,15000,129.48,115.848
TXN011498,INV0959,2025-02-01,F004,UTI Nifty 50 Index Fund,15000,145.65,102.9866
TXN011499,INV0959,2025-03-01,F004,UTI Nifty 50 Index Fund,15000,84.97,176.5329
TXN011500,INV0959,2025-04-01,F004,UTI Nifty 50 Index Fund,15000,151.36,99.1015
TXN011501,INV0959,2025-05-01,F004,UTI Nifty 50 Index Fund,15000,116.48,128.7775
TXN011502,INV0959,2025-06-01,F004,UTI Nifty 50 Index Fund,15000,77.57,193.3737
TXN011503,INV0959,2025-07-01,F004,UTI Nifty 50 Index Fund,15000,131.92,113.7053
TXN011504,INV0959,2025-08-01,F004,UTI Nifty 50 Index Fund,15000,118.58,126.4969
TXN011505,INV0959,2025-09-01,F004,UTI Nifty 50 Index Fund,15000,109.56,136.9113
TXN011506,INV0959,2025-10-01,F004,UTI Nifty 50 Index Fund,15000,174.35,86.0338
TXN011507,INV0959,2025-11-01,F004,UTI Nifty 50 Index Fund,15000,50.58,296.5599
TXN011508,INV0959,2025-12-01,F004,UTI Nifty 50 Index Fund,15000,166.07,90.3234
TXN011509,INV0960,2025-01-01,F005,HDFC Mid-Cap Opportunities,5000,74.09,67.4855
TXN011510,INV0960,2025-02-01,F005,HDFC Mid-Cap Opportunities,5000,179.06,27.9236
TXN011511,INV0960,2025-03-01,F005,HDFC Mid-Cap Opportunities,5000,142.54,35.0779
TXN011512,INV0960,2025-04-01,F005,HDFC Mid-Cap Opportunities,5000,111.82,44.7147
TXN011513,INV0960,2025-05-01,F005,HDFC Mid-Cap Opportunities,5000,116.9,42.7716
TXN011514,INV0960,2025-06-01,F005,HDFC Mid-Cap Opportunities,5000,50.86,98.3091
TXN011515,INV0960,2025-07-01,F005,HDFC Mid-Cap Opportunities,5000,41.01,121.9215
TXN011516,INV0960,2025-08-01,F005,HDFC Mid-Cap Opportunities,5000,41.92,119.2748
TXN011517,INV0960,2025-09-01,F005,HDFC Mid-Cap Opportunities,5000,139.35,35.8809
TXN011518,INV0960,2025-10-01,F005,HDFC Mid-Cap Opportunities,5000,51.82,96.4878
TXN011519,INV0960,2025-11-01,F005,HDFC Mid-Cap Opportunities,5000,75.61,66.1288
TXN011520,INV0960,2025-12-01,F005,HDFC Mid-Cap Opportunities,5000,62.93,79.4534
TXN011521,INV0961,2025-01-01,F002,Parag Parikh Flexi Cap Fund,15000,62.15,241.3516
TXN011522,INV0961,2025-02-01,F002,Parag Parikh Flexi Cap Fund,15000,122.73,122.2195
TXN011523,INV0961,2025-03-01,F002,Parag Parikh Flexi Cap Fund,15000,131.79,113.8174
TXN011524,INV0961,2025-04-01,F002,Parag Parikh Flexi Cap Fund,15000,91.24,164.4016
TXN011525,INV0961,2025-05-01,F002,Parag Parikh Flexi Cap Fund,15000,124.78,120.2116
TXN011526,INV0961,2025-06-01,F002,Parag Parikh Flexi Cap Fund,15000,102.49,146.3557
TXN011527,INV0961,2025-07-01,F002,Parag Parikh Flexi Cap Fund,15000,65.24,229.9203
TXN011528,INV0961,2025-08-01,F002,Parag Parikh Flexi Cap Fund,15000,125.45,119.5695
TXN011529,INV0961,2025-09-01,F002,Parag Parikh Flexi Cap Fund,15000,58.4,256.8493
TXN011530,INV0961,2025-10-01,F002,Parag Parikh Flexi Cap Fund,15000,89.08,168.388
TXN011531,INV0961,2025-11-01,F002,Parag Parikh Flexi Cap Fund,15000,78.78,190.4037
TXN011532,INV0961,2025-12-01,F002,Parag Parikh Flexi Cap Fund,15000,75.25,199.3355
TXN011533,INV0962,2025-01-01,F004,UTI Nifty 50 Index Fund,1000,174.89,5.7179
TXN011534,INV0962,2025-02-01,F004,UTI Nifty 50 Index Fund,1000,137.9,7.2516
TXN011535,INV0962,2025-03-01,F004,UTI Nifty 50 Index Fund,1000,81.02,12.3426
TXN011536,INV0962,2025-04-01,F004,UTI Nifty 50 Index Fund,1000,57.15,17.4978
TXN011537,INV0962,2025-05-01,F004,UTI Nifty 50 Index Fund,1000,176.84,5.6548
TXN011538,INV0962,2025-06-01,F004,UTI Nifty 50 Index Fund,1000,101.33,9.8687
TXN011539,INV0962,2025-07-01,F004,UTI Nifty 50 Index Fund,1000,172.26,5.8052
TXN011540,INV0962,2025-08-01,F004,UTI Nifty 50 Index Fund,1000,96.99,10.3103
TXN011541,INV0962,2025-09-01,F004,UTI Nifty 50 Index Fund,1000,161.48,6.1927
TXN011542,INV0962,2025-10-01,F004,UTI Nifty 50 Index Fund,1000,47.15,21.2089
TXN011543,INV0962,2025-11-01,F004,UTI Nifty 50 Index Fund,1000,95.33,10.4899
TXN011544,INV0962,2025-12-01,F004,UTI Nifty 50 Index Fund,1000,98.48,10.1543
TXN011545,INV0963,2025-01-01,F003,Nippon India Small Cap Fund,1000,159.22,6.2806
TXN011546,INV0963,2025-02-01,F003,Nippon India Small Cap Fund,1000,110.87,9.0196
TXN011547,INV0963,2025-03-01,F003,Nippon India Small Cap Fund,1000,160.13,6.2449
TXN011548,INV0963,2025-04-01,F003,Nippon India Small Cap Fund,1000,114.86,8.7063
TXN011549,INV0963,2025-05-01,F003,Nippon India Small Cap Fund,1000,74.93,13.3458
TXN011550,INV0963,2025-06-01,F003,Nippon India Small Cap Fund,1000,108.06,9.2541
TXN011551,INV0963,2025-07-01,F003,Nippon India Small Cap Fund,1000,89.24,11.2057
TXN011552,INV0963,2025-08-01,F003,Nippon India Small Cap Fund,1000,100.2,9.98
TXN011553,INV0963,2025-09-01,F003,Nippon India Small Cap Fund,1000,92.17,10.8495
TXN011554,INV0963,2025-10-01,F003,Nippon India Small Cap Fund,1000,178.6,5.5991
TXN011555,INV0963,2025-11-01,F003,Nippon India Small Cap Fund,1000,162.43,6.1565
TXN011556,INV0963,2025-12-01,F003,Nippon India Small Cap Fund,1000,169.64,5.8948
TXN011557,INV0964,2025-01-01,F002,Parag Parikh Flexi Cap Fund,1000,140.1,7.1378
TXN011558,INV0964,2025-02-01,F002,Parag Parikh Flexi Cap Fund,1000,85.5,11.6959
TXN011559,INV0964,2025-03-01,F002,Parag Parikh Flexi Cap Fund,1000,68.93,14.5075
TXN011560,INV0964,2025-04-01,F002,Parag Parikh Flexi Cap Fund,1000,110.49,9.0506
TXN011561,INV0964,2025-05-01,F002,Parag Parikh Flexi Cap Fund,1000,101.43,9.859
TXN011562,INV0964,2025-06-01,F002,Parag Parikh Flexi Cap Fund,1000,138.99,7.1948
TXN011563,INV0964,2025-07-01,F002,Parag Parikh Flexi Cap Fund,1000,139.15,7.1865
TXN011564,INV0964,2025-08-01,F002,Parag Parikh Flexi Cap Fund,1000,83.13,12.0294
TXN011565,INV0964,2025-09-01,F002,Parag Parikh Flexi Cap Fund,1000,157.85,6.3351
TXN011566,INV0964,2025-10-01,F002,Parag Parikh Flexi Cap Fund,1000,174.13,5.7428
TXN011567,INV0964,2025-11-01,F002,Parag Parikh Flexi Cap Fund,1000,40.05,24.9688
TXN011568,INV0964,2025-12-01,F002,Parag Parikh Flexi Cap Fund,1000,153.59,6.5108
TXN011569,INV0965,2025-01-01,F005,HDFC Mid-Cap Opportunities,2000,95.95,20.8442
TXN011570,INV0965,2025-02-01,F005,HDFC Mid-Cap Opportunities,2000,148.14,13.5007
TXN011571,INV0965,2025-03-01,F005,HDFC Mid-Cap Opportunities,2000,175.99,11.3643
TXN011572,INV0965,2025-04-01,F005,HDFC Mid-Cap Opportunities,2000,97.31,20.5529
TXN011573,INV0965,2025-05-01,F005,HDFC Mid-Cap Opportunities,2000,139.77,14.3092
TXN011574,INV0965,2025-06-01,F005,HDFC Mid-Cap Opportunities,2000,168.7,11.8554
TXN011575,INV0965,2025-07-01,F005,HDFC Mid-Cap Opportunities,2000,146.07,13.6921
TXN011576,INV0965,2025-08-01,F005,HDFC Mid-Cap Opportunities,2000,109.94,18.1917
TXN011577,INV0965,2025-09-01,F005,HDFC Mid-Cap Opportunities,2000,82.73,24.175
TXN011578,INV0965,2025-10-01,F005,HDFC Mid-Cap Opportunities,2000,61.28,32.6371
TXN011579,INV0965,2025-11-01,F005,HDFC Mid-Cap Opportunities,2000,82.32,24.2954
TXN011580,INV0965,2025-12-01,F005,HDFC Mid-Cap Opportunities,2000,115.52,17.313
TXN011581,INV0966,2025-01-01,F002,Parag Parikh Flexi Cap Fund,3000,123.62,24.2679
TXN011582,INV0966,2025-02-01,F002,Parag Parikh Flexi Cap Fund,3000,131.94,22.7376
TXN011583,INV0966,2025-03-01,F002,Parag Parikh Flexi Cap Fund,3000,61.29,48.9476
TXN011584,INV0966,2025-04-01,F002,Parag Parikh Flexi Cap Fund,3000,101.83,29.4609
TXN011585,INV0966,2025-05-01,F002,Parag Parikh Flexi Cap Fund,3000,43.75,68.5714
TXN011586,INV0966,2025-06-01,F002,Parag Parikh Flexi Cap Fund,3000,135.65,22.1157
TXN011587,INV0966,2025-07-01,F002,Parag Parikh Flexi Cap Fund,3000,106.65,28.1294
TXN011588,INV0966,2025-08-01,F002,Parag Parikh Flexi Cap Fund,3000,138.05,21.7313
TXN011589,INV0966,2025-09-01,F002,Parag Parikh Flexi Cap Fund,3000,150.89,19.882
TXN011590,INV0966,2025-10-01,F002,Parag Parikh Flexi Cap Fund,3000,152.38,19.6876
TXN011591,INV0966,2025-11-01,F002,Parag Parikh Flexi Cap Fund,3000,120.15,24.9688
TXN011592,INV0966,2025-12-01,F002,Parag Parikh Flexi Cap Fund,3000,50.0,60.0
TXN011593,INV0967,2025-01-01,F001,SBI Bluechip Fund,7500,107.16,69.9888
TXN011594,INV0967,2025-02-01,F001,SBI Bluechip Fund,7500,177.63,42.2226
TXN011595,INV0967,2025-03-01,F001,SBI Bluechip Fund,7500,47.23,158.7974
TXN011596,INV0967,2025-04-01,F001,SBI Bluechip Fund,7500,145.54,51.5322
TXN011597,INV0967,2025-05-01,F001,SBI Bluechip Fund,7500,109.63,68.4119
TXN011598,INV0967,2025-06-01,F001,SBI Bluechip Fund,7500,97.03,77.2957
TXN011599,INV0967,2025-07-01,F001,SBI Bluechip Fund,7500,143.97,52.0942
TXN011600,INV0967,2025-08-01,F001,SBI Bluechip Fund,7500,44.49,168.5772
TXN011601,INV0967,2025-09-01,F001,SBI Bluechip Fund,7500,140.61,53.339
TXN011602,INV0967,2025-10-01,F001,SBI Bluechip Fund,7500,142.3,52.7056
TXN011603,INV0967,2025-11-01,F001,SBI Bluechip Fund,7500,94.15,79.6601
TXN011604,INV0967,2025-12-01,F001,SBI Bluechip Fund,7500,95.23,78.7567
TXN011605,INV0968,2025-01-01,F005,HDFC Mid-Cap Opportunities,2000,93.13,21.4754
TXN011606,INV0968,2025-02-01,F005,HDFC Mid-Cap Opportunities,2000,159.06,12.5739
TXN011607,INV0968,2025-03-01,F005,HDFC Mid-Cap Opportunities,2000,63.07,31.7108
TXN011608,INV0968,2025-04-01,F005,HDFC Mid-Cap Opportunities,2000,160.78,12.4394
TXN011609,INV0968,2025-05-01,F005,HDFC Mid-Cap Opportunities,2000,95.91,20.8529
TXN011610,INV0968,2025-06-01,F005,HDFC Mid-Cap Opportunities,2000,128.42,15.5739
TXN011611,INV0968,2025-07-01,F005,HDFC Mid-Cap Opportunities,2000,128.32,15.586
TXN011612,INV0968,2025-08-01,F005,HDFC Mid-Cap Opportunities,2000,52.54,38.0662
TXN011613,INV0968,2025-09-01,F005,HDFC Mid-Cap Opportunities,2000,60.6,33.0033
TXN011614,INV0968,2025-10-01,F005,HDFC Mid-Cap Opportunities,2000,178.29,11.2177
TXN011615,INV0968,2025-11-01,F005,HDFC Mid-Cap Opportunities,2000,41.38,48.3325
TXN011616,INV0968,2025-12-01,F005,HDFC Mid-Cap Opportunities,2000,148.89,13.4327
TXN011617,INV0969,2025-01-01,F004,UTI Nifty 50 Index Fund,15000,69.98,214.347
TXN011618,INV0969,2025-02-01,F004,UTI Nifty 50 Index Fund,15000,70.9,211.5656
TXN011619,INV0969,2025-03-01,F004,UTI Nifty 50 Index Fund,15000,129.15,116.144
TXN011620,INV0969,2025-04-01,F004,UTI Nifty 50 Index Fund,15000,66.51,225.53
TXN011621,INV0969,2025-05-01,F004,UTI Nifty 50 Index Fund,15000,71.7,209.205
TXN011622,INV0969,2025-06-01,F004,UTI Nifty 50 Index Fund,15000,112.66,133.144
TXN011623,INV0969,2025-07-01,F004,UTI Nifty 50 Index Fund,15000,163.8,91.5751
TXN011624,INV0969,2025-08-01,F004,UTI Nifty 50 Index Fund,15000,77.97,192.3817
TXN011625,INV0969,2025-09-01,F004,UTI Nifty 50 Index Fund,15000,165.12,90.843
TXN011626,INV0969,2025-10-01,F004,UTI Nifty 50 Index Fund,15000,61.63,243.388
TXN011627,INV0969,2025-11-01,F004,UTI Nifty 50 Index Fund,15000,83.02,180.6794
TXN011628,INV0969,2025-12-01,F004,UTI Nifty 50 Index Fund,15000,121.33,123.6298
TXN011629,INV0970,2025-01-01,F001,SBI Bluechip Fund,5000,173.42,28.8317
TXN011630,INV0970,2025-02-01,F001,SBI Bluechip Fund,5000,46.8,106.8376
TXN011631,INV0970,2025-03-01,F001,SBI Bluechip Fund,5000,48.76,102.5431
TXN011632,INV0970,2025-04-01,F001,SBI Bluechip Fund,5000,43.77,114.2335
TXN011633,INV0970,2025-05-01,F001,SBI Bluechip Fund,5000,162.51,30.7673
TXN011634,INV0970,2025-06-01,F001,SBI Bluechip Fund,5000,160.14,31.2227
TXN011635,INV0970,2025-07-01,F001,SBI Bluechip Fund,5000,82.73,60.4376
TXN011636,INV0970,2025-08-01,F001,SBI Bluechip Fund,5000,76.42,65.4279
TXN011637,INV0970,2025-09-01,F001,SBI Bluechip Fund,5000,55.35,90.3342
TXN011638,INV0970,2025-10-01,F001,SBI Bluechip Fund,5000,98.74,50.638
TXN011639,INV0970,2025-11-01,F001,SBI Bluechip Fund,5000,148.99,33.5593
TXN011640,INV0970,2025-12-01,F001,SBI Bluechip Fund,5000,41.06,121.773
TXN011641,INV0971,2025-01-01,F001,SBI Bluechip Fund,5000,94.07,53.1519
TXN011642,INV0971,2025-02-01,F001,SBI Bluechip Fund,5000,155.94,32.0636
TXN011643,INV0971,2025-03-01,F001,SBI Bluechip Fund,5000,40.63,123.0618
TXN011644,INV0971,2025-04-01,F001,SBI Bluechip Fund,5000,132.34,37.7815
TXN011645,INV0971,2025-05-01,F001,SBI Bluechip Fund,5000,83.71,59.73
TXN011646,INV0971,2025-06-01,F001,SBI Bluechip Fund,5000,125.78,39.7519
TXN011647,INV0971,2025-07-01,F001,SBI Bluechip Fund,5000,42.85,116.6861
TXN011648,INV0971,2025-08-01,F001,SBI Bluechip Fund,5000,83.17,60.1178
TXN011649,INV0971,2025-09-01,F001,SBI Bluechip Fund,5000,101.1,49.456
TXN011650,INV0971,2025-10-01,F001,SBI Bluechip Fund,5000,175.82,28.4382
TXN011651,INV0971,2025-11-01,F001,SBI Bluechip Fund,5000,80.72,61.9425
TXN011652,INV0971,2025-12-01,F001,SBI Bluechip Fund,5000,137.87,36.266
TXN011653,INV0972,2025-01-01,F003,Nippon India Small Cap Fund,20000,136.05,147.0048
TXN011654,INV0972,2025-02-01,F003,Nippon India Small Cap Fund,20000,131.58,151.9988
TXN011655,INV0972,2025-03-01,F003,Nippon India Small Cap Fund,20000,86.86,230.2556
TXN011656,INV0972,2025-04-01,F003,Nippon India Small Cap Fund,20000,178.27,112.1894
TXN011657,INV0972,2025-05-01,F003,Nippon India Small Cap Fund,20000,108.39,184.5189
TXN011658,INV0972,2025-06-01,F003,Nippon India Small Cap Fund,20000,171.39,116.6929
TXN011659,INV0972,2025-07-01,F003,Nippon India Small Cap Fund,20000,90.38,221.2879
TXN011660,INV0972,2025-08-01,F003,Nippon India Small Cap Fund,20000,158.94,125.8336
TXN011661,INV0972,2025-09-01,F003,Nippon India Small Cap Fund,20000,141.08,141.7635
TXN011662,INV0972,2025-10-01,F003,Nippon India Small Cap Fund,20000,112.67,177.5095
TXN011663,INV0972,2025-11-01,F003,Nippon India Small Cap Fund,20000,167.49,119.4101
TXN011664,INV0972,2025-12-01,F003,Nippon India Small Cap Fund,20000,143.18,139.6843
TXN011665,INV0973,2025-01-01,F002,Parag Parikh Flexi Cap Fund,20000,94.84,210.8815
TXN011666,INV0973,2025-02-01,F002,Parag Parikh Flexi Cap Fund,20000,41.95,476.758
TXN011667,INV0973,2025-03-01,F002,Parag Parikh Flexi Cap Fund,20000,51.49,388.4249
TXN011668,INV0973,2025-04-01,F002,Parag Parikh Flexi Cap Fund,20000,67.63,295.7267
TXN011669,INV0973,2025-05-01,F002,Parag Parikh Flexi Cap Fund,20000,126.05,158.6672
TXN011670,INV0973,2025-06-01,F002,Parag Parikh Flexi Cap Fund,20000,173.93,114.9888
TXN011671,INV0973,2025-07-01,F002,Parag Parikh Flexi Cap Fund,20000,44.94,445.0378
TXN011672,INV0973,2025-08-01,F002,Parag Parikh Flexi Cap Fund,20000,153.62,130.1914
TXN011673,INV0973,2025-09-01,F002,Parag Parikh Flexi Cap Fund,20000,157.83,126.7186
TXN011674,INV0973,2025-10-01,F002,Parag Parikh Flexi Cap Fund,20000,107.95,185.271
TXN011675,INV0973,2025-11-01,F002,Parag Parikh Flexi Cap Fund,20000,110.02,181.7851
TXN011676,INV0973,2025-12-01,F002,Parag Parikh Flexi Cap Fund,20000,163.07,122.6467
TXN011677,INV0974,2025-01-01,F003,Nippon India Small Cap Fund,3000,177.11,16.9386
TXN011678,INV0974,2025-02-01,F003,Nippon India Small Cap Fund,3000,172.42,17.3994
TXN011679,INV0974,2025-03-01,F003,Nippon India Small Cap Fund,3000,61.11,49.0918
TXN011680,INV0974,2025-04-01,F003,Nippon India Small Cap Fund,3000,92.83,32.3171
TXN011681,INV0974,2025-05-01,F003,Nippon India Small Cap Fund,3000,95.0,31.5789
TXN011682,INV0974,2025-06-01,F003,Nippon India Small Cap Fund,3000,144.66,20.7383
TXN011683,INV0974,2025-07-01,F003,Nippon India Small Cap Fund,3000,44.54,67.3552
TXN011684,INV0974,2025-08-01,F003,Nippon India Small Cap Fund,3000,157.82,19.009
TXN011685,INV0974,2025-09-01,F003,Nippon India Small Cap Fund,3000,177.64,16.8881
